timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1475950791161,209,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-304,text,true,,157,92,92,209,0
1475950791166,206,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-307,text,true,,157,91,91,206,0
1475950791162,212,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-305,text,true,,157,90,90,212,0
1475950791164,212,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-306,text,true,,157,90,90,212,0
1475950791172,205,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-308,text,true,,157,89,89,205,0
1475950791174,211,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-309,text,true,,157,94,94,211,0
1475950791192,200,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-311,text,true,,157,96,96,200,0
1475950791203,193,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-314,text,true,,157,98,98,193,0
1475950791194,207,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-312,text,true,,157,99,99,207,0
1475950791201,200,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-313,text,true,,157,99,99,200,0
1475950791206,202,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-316,text,true,,157,99,99,202,0
1475950791205,206,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-315,text,true,,157,99,99,206,0
1475950791208,206,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-317,text,true,,157,99,99,206,0
1475950791180,235,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-310,text,true,,157,98,98,235,0
1475950791214,211,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-321,text,true,,157,98,98,211,0
1475950791209,217,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-318,text,true,,157,98,98,217,0
1475950791211,220,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-319,text,true,,157,97,97,220,0
1475950791215,218,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-322,text,true,,157,96,96,218,0
1475950791217,220,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-323,text,true,,157,96,96,220,0
1475950791218,223,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-324,text,true,,157,96,96,223,0
1475950791220,228,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-325,text,true,,157,95,95,228,0
1475950791221,229,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-326,text,true,,157,95,95,229,0
1475950791225,228,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-328,text,true,,157,94,94,228,0
1475950791226,233,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-329,text,true,,157,96,96,233,0
1475950791229,234,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-331,text,true,,157,98,98,234,0
1475950791228,242,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-330,text,true,,157,101,101,242,0
1475950791223,249,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-327,text,true,,157,101,101,249,0
1475950791231,247,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-332,text,true,,157,104,104,247,0
1475950791240,241,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-335,text,true,,157,105,105,241,0
