timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1475951552900,181,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-574,text,true,,157,147,147,181,0
1475951552903,180,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-576,text,true,,157,145,145,180,0
1475951552905,181,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-578,text,true,,157,147,147,181,0
1475951552908,178,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-580,text,true,,157,147,147,178,0
1475951552902,185,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-575,text,true,,157,147,147,185,0
1475951552911,180,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-583,text,true,,157,149,149,180,0
1475951552909,182,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-582,text,true,,157,149,149,182,0
1475951552907,188,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-579,text,true,,157,150,150,188,0
1475951552912,185,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-584,text,true,,157,150,150,185,0
1475951552915,182,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-586,text,true,,157,150,150,182,0
1475951552923,177,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-587,text,true,,157,150,150,177,0
1475951552912,188,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-581,text,true,,157,150,150,188,0
1475951552924,180,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-588,text,true,,157,151,151,180,0
1475951552930,178,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-589,text,true,,157,154,154,178,0
1475951552913,195,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-585,text,true,,157,154,154,195,0
1475951552930,178,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-592,text,true,,157,154,154,178,0
1475951552933,179,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-591,text,true,,157,154,155,179,0
1475951552934,179,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-595,text,true,,157,155,155,179,0
1475951552933,182,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-594,text,true,,157,154,154,182,0
1475951552934,182,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-590,text,true,,157,155,155,182,0
1475951552931,187,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-593,text,true,,157,154,154,187,0
1475951552936,183,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-597,text,true,,157,154,154,183,0
1475951552937,186,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-598,text,true,,157,155,155,186,0
1475951552939,185,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-599,text,true,,157,155,155,185,0
1475951552936,191,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-596,text,true,,157,154,154,191,0
1475951552943,187,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-602,text,true,,157,155,155,187,0
1475951552940,192,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-600,text,true,,157,156,156,192,0
1475951552941,194,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-601,text,true,,157,157,157,194,0
1475951552944,191,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-603,text,true,,157,158,158,191,0
1475951552945,193,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-604,text,true,,157,158,158,193,0
1475951552949,192,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-607,text,true,,157,159,159,192,0
1475951552948,194,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-606,text,true,,157,158,158,194,0
1475951552951,191,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-608,text,true,,157,158,158,191,0
1475951552946,197,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-605,text,true,,157,156,156,197,0
1475951552952,192,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-610,text,true,,157,155,155,192,0
1475951552952,193,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-609,text,true,,157,154,154,193,0
1475951552954,193,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-611,text,true,,157,154,154,193,0
1475951552955,193,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-612,text,true,,157,154,154,193,0
1475951552958,192,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-614,text,true,,157,153,153,192,0
1475951552957,194,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-613,text,true,,157,153,153,194,0
1475951552960,194,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-615,text,true,,157,153,153,194,0
1475951552959,205,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-616,text,true,,157,158,158,205,0
1475951552962,202,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-618,text,true,,157,158,158,202,0
1475951552963,201,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-619,text,true,,157,158,158,201,0
1475951552961,203,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-617,text,true,,157,158,158,203,0
1475951552965,204,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-621,text,true,,157,155,155,204,0
1475951552968,201,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-623,text,true,,157,155,155,201,0
1475951552967,204,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-622,text,true,,157,153,153,204,0
1475951552970,202,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-624,text,true,,157,152,152,202,0
1475951552964,208,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-620,text,true,,157,152,152,208,0
1475951552971,204,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-626,text,true,,157,150,150,204,0
1475951552973,203,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-627,text,true,,157,149,149,203,0
1475951552974,202,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-628,text,true,,157,149,149,202,0
1475951552975,202,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-629,text,true,,157,147,147,202,0
1475951552970,208,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-625,text,true,,157,146,146,208,0
1475951552976,205,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-630,text,true,,157,145,145,205,0
1475951552977,204,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-631,text,true,,157,145,145,204,0
1475951552978,203,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-632,text,true,,157,145,145,203,0
1475951552980,203,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-633,text,true,,157,142,142,203,0
1475951552981,205,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-634,text,true,,157,141,141,205,0
